BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),Net Electricity Usage (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Total GHG Emissions (MT CO2e),BERDO Property Type,Threshold 2025,Threshold 2026,Threshold 2027,Threshold 2028,Threshold 2029,Threshold 2030,Threshold 2031,Threshold 2032,Threshold 2033,Threshold 2034,Threshold 2035,Threshold 2036,Threshold 2037,Threshold 2038,Threshold 2039,Threshold 2040,Threshold 2041,Threshold 2042,Threshold 2043,Threshold 2044,Threshold 2045,Threshold 2046,Threshold 2047,Threshold 2048,Threshold 2049,Threshold 2050
100091,2201898000,24-26 HICHBORN STREET LLC,26 Hichborn St,2135,26 24 Hichborn St,2135,31532,Multifamily Housing,0,35.9,1132994.9,375200,757795,0,,0,0,0,0,0,0,0,0,0,0,0,2022,63.52595485,19.926872,0,0,0,0,0,0,0,0,0,83,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100093,305364005,245 summer street llc,245 Summer St,2210,245 Summer St,2210,906422,Office,"Data Center, Financial Office, Office, Restaurant",76.7,69545726.9,13937549.2,54643418.8,0,,0,0,0,0,964758.1,0,0,0,0,0,0,2021,4655.072848,740.223238,0,71.5946986,0,0,0,0,0,0,0,5467,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100095,602674085,25 FID KENNEDY LLC LESSEE,25 Fid Kennedy Dr,2210,25 Fid Kennedy Dr,2210,157000,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,56.6,8893722,5815986.2,3077735.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,258.0066005,308.8870271,0,0,0,0,0,0,0,0,0,567,Manufacturing/Industrial,23.9,23.9,23.9,23.9,23.9,15.3,15.3,15.3,15.3,15.3,10.9,10.9,10.9,10.9,10.9,6.7,6.7,6.7,6.7,6.7,3.2,3.2,3.2,3.2,3.2,0
100096,1403317001,250 WOODROW AVENUE LLC,250-258 Woodrow Ave,2124,258 250 Woodrow Ave,2124,21000,Self-Storage Facility,Self-Storage Facility,29.7,623910.2,473126.2,150784,0,,0,0,0,0,0,0,0,0,0,0,0,2022,12.64022272,25.12773248,0,0,0,0,0,0,0,0,0,38,Storage,100000,100000,100000,100000,100000,100000,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
100097,1001074000,256 HOLDINGS LLC,256 Parker Hill Ave,2120,256 Parker Hill Ave,2120,23256,Multifamily Housing,Multifamily Housing,45.6,1060464.7,0,656878.2,0,,0,0,0,403586.5,0,0,0,0,0,0,0,2022,55.06609951,0,29.66360775,0,0,0,0,0,0,0,0,85,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100101,602701000,262 SUMMER REALTY ASSOCIATES,262-266 Summer St,2210,262 266 Summer St,2210,55907,Office,Office,55.5,3101224,327500,2773724,0,,0,0,0,0,0,0,0,0,0,0,0,2022,232.5212829,17.393525,0,0,0,0,0,0,0,0,0,250,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100104,602697000,280 HOLDINGS LLC,286-290 Summer St,2210,290 286 Summer St,2210,138350,Office,Office,44.3,6131709.2,0,3701474.1,0,,0,0,0,0,2430235.1,0,0,0,0,0,0,2022,310.2945738,0,0,180.3477468,0,0,0,0,0,0,0,491,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100105,1600589000,286 adams street llc,286 Adams St,2122,101 Park St,2122,27060,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",27.7,749174.3,366808.5,382365.8,0,,0,0,0,0,0,0,0,0,0,0,0,2021,32.5737425,19.48119944,0,0,0,0,0,0,0,0,0,52,Services,100000,100000,100000,100000,100000,100000,4.5,4.5,4.5,4.5,3.3,3.3,3.3,3.3,3.3,2.2,2.2,2.2,2.2,2.2,1.1,1.1,1.1,1.1,1.1,0
100107,303907000,294 WASHINGTON OWNER LLC,280-306 Washington St,2108,280 300 Washington St,2108,226530,Office,"Office , Medical Office",42.7,9675064.5,4396800,5278265.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,442.4769633,233.514048,0,0,0,0,0,0,0,0,0,676,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100108,2102565020,2LIFE KURLAT LLC,28 Wallingford Rd,2135,28 Wallingford Rd,2135,187656,Multifamily Housing,Multifamily Housing,87.6,16439513.2,11015201.7,5424312.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,454.7201001,585.0173623,0,0,0,0,0,0,0,0,0,1040,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100109,2102565010,2LIFE LEVENTHAL LIMITED PARTNERSHIP,40 Wallingford Rd,2135,40 Wallingford Rd,2135,158387,Multifamily Housing,Multifamily Housing,89.8,14216843.5,9485371.2,4731471.6,0,,0,0,0,0,0,0,0,0,0,0,27985546,2022,396.6392642,503.7680644,0,0,0,0,0,0,0,0,0,900,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100110,2102565015,2LIFE UNIN LIMITED PARTNERSHIP,30 Wallingford Rd,2135,30 Wallingford Rd,2135,140889,Multifamily Housing,Multifamily Housing,78.9,11115216,8875563.9,2239652.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,187.7500439,471.3811987,0,0,0,0,0,0,0,0,0,659,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100111,304947000,30 kneeland llc,24-44 Kneeland St,2111,24  44 Kneeland St,2111,20218,Office,0,75.9,1535112.8,716400,818712.8,0,,0,0,0,0,0,0,0,0,0,0,0,2021,69.74614343,38.048004,0,0,0,0,0,0,0,0,0,108,Office,100000,100000,100000,100000,100000,100000,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100112,601166060,300 A STREET LLC,288-304 A St,2127,288 304 A St,2127,120231,Office,Office,59.7,7182084.2,3665417.4,3516666.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,294.8021527,194.6703181,0,0,0,0,0,0,0,0,0,489,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100113,401160000,300 MASS AVE LLC,300 Massachusetts Ave,2115,247 Huntington Ave,2115,102863,Office,Office,29.5,3033169.7,0,3033169.7,0,,0,0,0,0,0,0,0,0,0,0,4021806,2022,254.270616,0,0,0,0,0,0,0,0,0,0,254,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100116,602763010,311 SUMNER AVENUE INC,311-319 Summer St,2127,323 329 A St,2127,57865,Office,Office,55.9,3231976.4,1017400,2214576.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,185.6479312,54.034114,0,0,0,0,0,0,0,0,0,240,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100119,1102013000,3193 washington development llc,3193-3201 Washington St,2130,3193  3201 Washington St,2130,45710,Multifamily Housing,0,26,1188039.5,489900,698139.6,0,,0,0,0,0,0,0,0,0,0,0,0,2021,59.47451252,26.018589,0,0,0,0,0,0,0,0,0,85,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100120,202160000,32 CAMBRIDGE STREET LLC,34 Cambridge St,2129,572 Rutherford Ave,2129,141620,Multifamily Housing,Multifamily Housing,34.5,4883538.2,1126799.9,3756738.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,314.9273633,59.84434269,0,0,0,0,0,0,0,0,0,375,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100122,104128000,320 maverick place condominium  trust,320 Maverick St,2128,320 Maverick St,2128,16537,Multifamily Housing,0,86.4,1427984.6,884900,543084.6,0,,0,0,0,0,0,0,0,0,0,0,0,2021,46.26537707,46.997039,0,0,0,0,0,0,0,0,0,93,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100123,1102371010,3200 washington street llc,3190  3204 Washington St,2130,3190  3204 Washington St,2130,107000,Multifamily Housing,"Multifamily Housing,Office,Restaurant",28.5,3049725.9,256400,2793325.9,0,,0,0,0,0,0,0,0,0,0,0,0,2021,237.9634334,13.617404,0,0,0,0,0,0,0,0,0,252,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100124,304721000,333 WASHINGTON STREET,315-333 Washington St,2108,315 345 Washington St,2108,143954,Other - Mall,Other - Mall,96.3,13868466.3,6324926.5,7543539.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,632.3749247,335.9168464,0,0,0,0,0,0,0,0,0,968,Retail,7.1,7.1,7.1,7.1,7.1,3.4,3.4,3.4,3.4,3.4,2.4,2.4,2.4,2.4,2.4,1.5,1.5,1.5,1.5,1.5,0.7,0.7,0.7,0.7,0.7,0
100125,1102589000,3383 holdings llc,3385-3389 Washington St,2130,3383 - 3389r Washington St,2130,27633,Multifamily Housing,Multifamily Housing,29.9,825127.7,308800,516327.7,0,,0,0,0,0,0,0,0,0,0,0,0,2021,43.98595676,16.400368,0,0,0,0,0,0,0,0,0,60,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100127,306337000,345 HARRISON LLC,335-347 Harrison Ave,2118,345 Harrison Ave,2118,612131,Multifamily Housing,"Multifamily Housing,Retail Store",74.9,45823942.3,22475399.4,23249265.6,0,,0,0,0,0,99277.2,0,0,0,0,0,0,2022,1948.985935,1193.668462,0,7.367361012,0,0,0,0,0,0,0,3150,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100133,602653010,370 congress street llc,368 Congress St,2210,368 Congress St,2210,99726,Hotel,Hotel,57,5683288.4,2255526.2,3427763.4,0,,0,0,0,0,0,0,0,0,0,0,0,2021,292.011164,119.7909965,0,0,0,0,0,0,0,0,0,412,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
100135,700014000,371 SMILEY DORCHESTER LLC,385 Dorchester Ave,2127,371 393 Dorchester Ave,2127,149105,Non-Refrigerated Warehouse,"Personal Services Health/Beauty, Dry Cleaning, etc , Food Sales , Office , Non-Refrigerated Warehouse",45,6714486.3,4960800.2,1753686.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,147.0115058,263.4680986,0,0,0,0,0,0,0,0,0,410,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
100145,2009180010,391 EAST CENTRAL LLC,1208b Vfw Pkwy,2132,1208 B Vfw Pw,2132,37000,Office,Office,63.8,2360686.8,1112700,1247986.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,104.6187334,59.095497,0,0,0,0,0,0,0,0,0,164,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100146,602642060,399 congress llc,399 Congress St,2210,399 Congress St,2210,481242,Multifamily Housing,0,28.2,13555924,0,13555923.8,0,,0,0,0,0,0,0,0,0,0,0,0,2021,1154.829149,0,0,0,0,0,0,0,0,0,0,1155,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100149,303830000,4 liberty ma llc,99-107 Water St,2109,4 Liberty Sq,2109,26250,Office,"Office, Other - Restaurant/Bar",44.1,1158617.9,599200,559417.9,0,,0,0,0,0,0,0,0,0,0,0,0,2021,47.6568109,31.823512,0,0,0,0,0,0,0,0,0,79,Office,100000,100000,100000,100000,100000,100000,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100150,303824000,40 BROAD STREET OWNER INC,36-44 Broad St,2109,36 44 Broad St,2109,309915,Office,"Restaurant , Office",39.5,12255064.9,0,7149248.9,0,,0,0,5105816.5,0,0,0,0,0,0,0,0,2022,599.3215353,0,0,0,0,0,0,0,0,0,339.0262156,938,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100151,602757060,40 CHANNEL CENTER STREET BOSTON LLC,239-241 A St,2127,40 Channel Center St,2127,26400,Office,"Restaurant , Office",19.3,509090.4,229172.4,279918,0,,0,0,0,0,0,0,0,0,0,0,0,2022,23.46552594,12.17134616,0,0,0,0,0,0,0,0,0,36,Office,100000,100000,100000,100000,100000,100000,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100155,401737000,409 HUNTINGTON LLC,409 Huntington Ave,2115,409 Huntington Ave,2115,39275,Multifamily Housing,Multifamily Housing,113.6,4461709.5,582882.6,829180.8,0,,0,0,0,3049646.1,0,0,0,0,0,0,0,2022,69.51022646,30.95689489,224.1489884,0,0,0,0,0,0,0,0,325,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100168,304705000,45 PROVINCE CONDOMINUM,45 Province St,2108,27 47 Province St,2108,206590,Multifamily Housing,"Restaurant , Pre-school/Daycare , Multifamily Housing , Heated Swimming Pool",83.4,17228678.3,9490269.4,7738409.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,648.7108432,504.0282078,0,0,0,0,0,0,0,0,0,1153,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100171,801138000,46 pplympton acquisition llc,61-63 Wareham St,2118,61  63 Wareham St,2118,28600,Office,Office,29.9,853994.4,0,231534.9,0,,0,0,0,0,622459.5,0,0,0,0,0,0,2021,19.72445813,0,0,46.1927195,0,0,0,0,0,0,0,66,Office,100000,100000,100000,100000,100000,100000,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100172,801108000,46 WAREHAM STREET LLC,46-76 Wareham St,2118,46 Wareham St,2118,56112,Multifamily Housing,Multifamily Housing,52,2915582.7,1208600,1706982.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,143.0963597,64.188746,0,0,0,0,0,0,0,0,0,207,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100175,101660001,480 MCCLELLAN LLC,Wm F Mcclellan Hw,2128,Wm F Mcclellan Hw,2128,140980,Distribution Center,"Distribution Center , Office",51.3,7238112.2,2615414.8,4622697,0,,0,0,0,0,0,0,0,0,0,0,0,2022,387.5206895,138.90468,0,0,0,0,0,0,0,0,0,526,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
100178,1000036000,49 WORTHINGTON STREET BOSTON LLC,49 Worthington St,2120,49 Worthington St,2120,26125,Multifamily Housing,Multifamily Housing,86.7,2265411.7,1940565.4,324846.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,27.23186533,103.0634284,0,0,0,0,0,0,0,0,0,130,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100179,1400116000,50 ceylon street llc,50-80 Ceylon St,2121,50 Ceylon St,2121,20238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,17,343916.1,0,300116.1,0,,0,0,0,0,0,43800,0,0,0,0,0,2021,25.56689056,0,0,0,3.297702,0,0,0,0,0,0,29,Storage,100000,100000,100000,100000,100000,100000,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
100180,602670450,50 LIBERTY LLC,50 Liberty Dr,2210,50 Liberty Dr,2210,277621,Multifamily Housing,Multifamily Housing,122.4,33978762.7,23013334.8,10965427.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,919.2317957,1222.238211,0,0,0,0,0,0,0,0,0,2141,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100181,401567000,50 SYMPHONY  LLC,50 Symphony Rd,2115,50 44 Symphony Rd,2115,24500,Multifamily Housing,Multifamily Housing,39.2,961237.5,489504.6,471732.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,39.54536901,25.99758931,0,0,0,0,0,0,0,0,0,66,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100182,401092000,500 BOYLSTON & 222 BERKELEY,500 Boylston St,2116,500 Boylston St,2116,761594,Office,"Office,Other",50.5,38445810.6,0,38445801.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,3222.911565,0,0,0,0,0,0,0,0,0,0,3223,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100183,401096000,500 BOYLSTON & 222 BERKELEY,222 Berkeley St,2116,222 Berkeley St,2116,551775,Office,"Restaurant , Office , Bank Branch,Fast Food Restaurant , Retail Store",45.6,25145075.5,0,25145075.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,2107.911654,0,0,0,0,0,0,0,0,0,0,2108,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100186,303870000,53 STATE PROPERTY LP,43-65 State St,2109,43 65 State St,2109,1223347,Office,"Restaurant , Office , Bank Branch , Convenience Store without Gas Station,Fitness Center/Health Club/Gym",46.9,57343377.3,0,40123106.9,0,,0,0,17220277.2,0,0,0,0,0,0,0,0,2022,3363.520051,0,0,0,0,0,0,0,0,0,1143.426406,4507,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100188,601509010,5514 D STREET 320 BOSTON LLC,320 D St,2127,320 D St,2127,259607,Multifamily Housing,Multifamily Housing,40.6,10546875.7,5959499.8,4587376,0,,0,0,0,0,0,0,0,0,0,0,0,2022,384.5597301,316.5090344,0,0,0,0,0,0,0,0,0,701,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100189,601520004,5515 D STREET 339 BOSTON LLC,339 D St,2127,339 D St,2127,41760,Multifamily Housing,Multifamily Housing,24.5,1021898.2,526800,495098.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,41.50409049,27.978348,0,0,0,0,0,0,0,0,0,69,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100190,2202338000,"5521 - 4, 8, 12 ELKO STREET",4-12 Elko St,2135,4 12 Elko St,2135,36294,Multifamily Housing,Multifamily Housing,62.4,2264668,2166224.1,98444,0,,0,0,0,0,0,0,0,0,0,0,0,2022,8.25256052,115.048162,0,0,0,0,0,0,0,0,0,123,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100192,701483000,5528-1410 COLUMBIA ROAD  BOSTON LLC,1410 Columbia Rd,2127,423 435 E Eighth St,2127,147560,Multifamily Housing,Multifamily Housing,59.9,8839595.8,5056233.6,3783362.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,317.1592448,268.5365665,0,0,0,0,0,0,0,0,0,586,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100193,501221000,5538-12-14 COMMONWEALTH AVENUE BOSTON MA LLC,12-14 Commonwealth Ave,2116,12 14 Commonwealth Ave,2116,38080,Multifamily Housing,Multifamily Housing,6,228552.8,0,228552.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,19.15958122,0,0,0,0,0,0,0,0,0,0,19,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100195,1401292000,56-58 bowdoin avenue llc,56-58 Bowdoin Ave,2121,56  58 Bowdoin Ave,2121,31570,Multifamily Housing,Multifamily Housing,42.2,1333821.8,955100,378721.8,0,,0,0,0,0,0,0,0,0,0,0,0,2021,32.26331014,50.725361,0,0,0,0,0,0,0,0,0,83,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
100200,301611000,60 CANAL OWNER LLC,60 Canal St,2114,155 Friend St,2114,49336,Office,"Office , Retail Store",36.1,1779255.8,1304454.8,474801,0,,0,0,0,0,0,0,0,0,0,0,0,2022,39.80256783,69.27959443,0,0,0,0,0,0,0,0,0,109,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100203,602678701,601 congress ma llc  lessee,601 Congress St,2210,601 Congress St,2210,446760,Financial Office,"Data Center,Financial Office",29.2,13063405.2,31000,13032403.5,0,,0,0,0,0,0,0,0,0,0,0,0,2021,1110.230454,1.64641,0,0,0,0,0,0,0,0,0,1112,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
100204,503936000,601 NEWBURY ST LLC,595-603 Newbury St,2215,603 595 Newbury St,2215,24300,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,Storage,100000,100000,100000,100000,100000,100000,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
100206,202158010,610 RUTHERFORD AVENUE LLC,610 Rutherford Ave,2129,610 Rutherford Ave,2129,21632,Multifamily Housing,Multifamily Housing,32.4,701867.2,117900,583967.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,48.95397038,6.261669,0,0,0,0,0,0,0,0,0,55,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
