BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Electricity Emissions (MT CO2e),Natural Gas Emissions (MT CO2e),Fuel Oil #1 Emissions (MT CO2e),Fuel Oil #2 Emissions (MT CO2e),Fuel Oil #4 Emissions (MT CO2e),Fuel Oil #5 & #6 Emissions (MT CO2e),Diesel #2 Emissions (MT CO2e),Propane Emissions (MT CO2e),Kerosene Emissions (MT CO2e),District Chilled Water Emissions (MT CO2e),District Steam Emissions (MT CO2e),Total GHG Emissions (MT CO2e),BERDO Property Type
100093,305364005.0,245 summer street llc,245 Summer St,2210.0,245 Summer St,2210.0,906422.0,Office,"Data Center, Financial Office, Office, Restaurant",76.7,69545726.9,13937549.2,54643418.8,0.0,0.0,0.0,0.0,0.0,964758.1,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,4655.072847572,740.223238012,0.0,71.59469860099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5467,Office
100095,602674085.0,25 FID KENNEDY LLC LESSEE,25 Fid Kennedy Dr,2210.0,25 Fid Kennedy Dr,2210.0,157000.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,56.6,8893722.0,5815986.2,3077735.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,258.006600497,308.887027082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,Manufacturing/Industrial
100096,1403317001.0,250 WOODROW AVENUE LLC,250-258 Woodrow Ave,2124.0,258 250 Woodrow Ave,2124.0,21000.0,Self-Storage Facility,Self-Storage Facility,29.7,623910.2,473126.2,150784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,12.64022272,25.127732482000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Storage
100097,1001074000.0,256 HOLDINGS LLC,256 Parker Hill Ave,2120.0,256 Parker Hill Ave,2120.0,23256.0,Multifamily Housing,Multifamily Housing,45.6,1060464.7,0.0,656878.2,0.0,0.0,0.0,0.0,403586.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,55.066099506,0.0,29.66360775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,Multifamily Housing
100101,602701000.0,262 SUMMER REALTY ASSOCIATES,262-266 Summer St,2210.0,262 266 Summer St,2210.0,55907.0,Office,Office,55.5,3101224.0,327500.0,2773724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,232.52128292,17.393525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,Office
100104,602697000.0,280 HOLDINGS LLC,286-290 Summer St,2210.0,290 286 Summer St,2210.0,138350.0,Office,Office,44.3,6131709.2,0.0,3701474.1,0.0,0.0,0.0,0.0,0.0,2430235.1,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,310.294573803,0.0,0.0,180.34774677099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,Office
100105,1600589000.0,286 adams street llc,286 Adams St,2122.0,101 Park St,2122.0,27060.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",27.7,749174.3,366808.5,382365.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,32.573742501999995,19.481199434999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,Services
100107,303907000.0,294 WASHINGTON OWNER LLC,280-306 Washington St,2108.0,280 300 Washington St,2108.0,226530.0,Office,"Office , Medical Office",42.7,9675064.5,4396800.0,5278265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,442.47696333299996,233.514048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,Office
100108,2102565020.0,2LIFE KURLAT LLC,28 Wallingford Rd,2135.0,28 Wallingford Rd,2135.0,187656.0,Multifamily Housing,Multifamily Housing,87.6,16439513.2,11015201.7,5424312.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,454.72010010899993,585.017362287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040,Multifamily Housing
100109,2102565010.0,2LIFE LEVENTHAL LIMITED PARTNERSHIP,40 Wallingford Rd,2135.0,40 Wallingford Rd,2135.0,158387.0,Multifamily Housing,Multifamily Housing,89.8,14216843.5,9485371.2,4731471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27985546.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,396.63926422799994,503.76806443199996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,Multifamily Housing
100110,2102565015.0,2LIFE UNIN LIMITED PARTNERSHIP,30 Wallingford Rd,2135.0,30 Wallingford Rd,2135.0,140889.0,Multifamily Housing,Multifamily Housing,78.9,11115216.0,8875563.9,2239652.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,187.750043926,471.38119872900006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,Multifamily Housing
100111,304947000.0,30 kneeland llc,24-44 Kneeland St,2111.0,24  44 Kneeland St,2111.0,20218.0,Office,0,75.9,1535112.8,716400.0,818712.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,69.746143432,38.048004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,Office
100112,601166060.0,300 A STREET LLC,288-304 A St,2127.0,288 304 A St,2127.0,120231.0,Office,Office,59.7,7182084.2,3665417.4,3516666.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,294.802152695,194.670318114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,Office
100113,401160000.0,300 MASS AVE LLC,300 Massachusetts Ave,2115.0,247 Huntington Ave,2115.0,102863.0,Office,Office,29.5,3033169.7,0.0,3033169.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021806.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,254.27061595100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,Office
100116,602763010.0,311 SUMNER AVENUE INC,311-319 Summer St,2127.0,323 329 A St,2127.0,57865.0,Office,Office,55.9,3231976.4,1017400.0,2214576.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,185.647931229,54.034114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,Office
100119,1102013000.0,3193 washington development llc,3193-3201 Washington St,2130.0,3193  3201 Washington St,2130.0,45710.0,Multifamily Housing,0,26.0,1188039.5,489900.0,698139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,59.474512524,26.018589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,Multifamily Housing
100120,202160000.0,32 CAMBRIDGE STREET LLC,34 Cambridge St,2129.0,572 Rutherford Ave,2129.0,141620.0,Multifamily Housing,Multifamily Housing,34.5,4883538.2,1126799.9,3756738.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,314.927363306,59.844342688999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,Multifamily Housing
100122,104128000.0,320 maverick place condominium  trust,320 Maverick St,2128.0,320 Maverick St,2128.0,16537.0,Multifamily Housing,0,86.4,1427984.6,884900.0,543084.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,46.26537707400001,46.997038999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,Multifamily Housing
100123,1102371010.0,3200 washington street llc,3190  3204 Washington St,2130.0,3190  3204 Washington St,2130.0,107000.0,Multifamily Housing,"Multifamily Housing,Office,Restaurant",28.5,3049725.9,256400.0,2793325.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,237.96343342099996,13.617403999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,Multifamily Housing
100124,304721000.0,333 WASHINGTON STREET,315-333 Washington St,2108.0,315 345 Washington St,2108.0,143954.0,Other - Mall,Other - Mall,96.3,13868466.3,6324926.5,7543539.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,632.374924668,335.91684641499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968,Retail
100125,1102589000.0,3383 holdings llc,3385-3389 Washington St,2130.0,3383 - 3389r Washington St,2130.0,27633.0,Multifamily Housing,Multifamily Housing,29.9,825127.7,308800.0,516327.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,43.985956763000004,16.400368000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,Multifamily Housing
100127,306337000.0,345 HARRISON LLC,335-347 Harrison Ave,2118.0,345 Harrison Ave,2118.0,612131.0,Multifamily Housing,"Multifamily Housing,Retail Store",74.9,45823942.3,22475399.4,23249265.6,0.0,0.0,0.0,0.0,0.0,99277.2,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1948.985935248,1193.6684621339998,0.0,7.367361011999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150,Multifamily Housing
100133,602653010.0,370 congress street llc,368 Congress St,2210.0,368 Congress St,2210.0,99726.0,Hotel,Hotel,57.0,5683288.4,2255526.2,3427763.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,292.011164046,119.79099648200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,Lodging
100135,700014000.0,371 SMILEY DORCHESTER LLC,385 Dorchester Ave,2127.0,371 393 Dorchester Ave,2127.0,149105.0,Non-Refrigerated Warehouse,"Personal Services Health/Beauty, Dry Cleaning, etc , Food Sales , Office , Non-Refrigerated Warehouse",45.0,6714486.3,4960800.2,1753686.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,147.011505763,263.468098622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,Storage
100145,2009180010.0,391 EAST CENTRAL LLC,1208b Vfw Pkwy,2132.0,1208 B Vfw Pw,2132.0,37000.0,Office,Office,63.8,2360686.8,1112700.0,1247986.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,104.61873344400001,59.095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,Office
100146,602642060.0,399 congress llc,399 Congress St,2210.0,399 Congress St,2210.0,481242.0,Multifamily Housing,0,28.2,13555924.0,0.0,13555923.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1154.829148522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155,Multifamily Housing
100149,303830000.0,4 liberty ma llc,99-107 Water St,2109.0,4 Liberty Sq,2109.0,26250.0,Office,"Office, Other - Restaurant/Bar",44.1,1158617.9,599200.0,559417.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,47.65681090100001,31.823512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,Office
100150,303824000.0,40 BROAD STREET OWNER INC,36-44 Broad St,2109.0,36 44 Broad St,2109.0,309915.0,Office,"Restaurant , Office",39.5,12255064.9,0.0,7149248.9,0.0,0.0,0.0,5105816.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,599.321535287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0262156,938,Office
100151,602757060.0,40 CHANNEL CENTER STREET BOSTON LLC,239-241 A St,2127.0,40 Channel Center St,2127.0,26400.0,Office,"Restaurant , Office",19.3,509090.4,229172.4,279918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,23.46552594,12.171346164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Office
100155,401737000.0,409 HUNTINGTON LLC,409 Huntington Ave,2115.0,409 Huntington Ave,2115.0,39275.0,Multifamily Housing,Multifamily Housing,113.6,4461709.5,582882.6,829180.8,0.0,0.0,0.0,0.0,3049646.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,69.51022646400001,30.956894886,224.14898835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,Multifamily Housing
100168,304705000.0,45 PROVINCE CONDOMINUM,45 Province St,2108.0,27 47 Province St,2108.0,206590.0,Multifamily Housing,"Restaurant , Pre-school/Daycare , Multifamily Housing , Heated Swimming Pool",83.4,17228678.3,9490269.4,7738409.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,648.7108432360001,504.02820783400006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153,Multifamily Housing
100171,801138000.0,46 pplympton acquisition llc,61-63 Wareham St,2118.0,61  63 Wareham St,2118.0,28600.0,Office,Office,29.9,853994.4,0.0,231534.9,0.0,0.0,0.0,0.0,0.0,622459.5,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,19.724458131,0.0,0.0,46.192719495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,Office
100172,801108000.0,46 WAREHAM STREET LLC,46-76 Wareham St,2118.0,46 Wareham St,2118.0,56112.0,Multifamily Housing,Multifamily Housing,52.0,2915582.7,1208600.0,1706982.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,143.096359741,64.188746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,Multifamily Housing
100175,101660001.0,480 MCCLELLAN LLC,Wm F Mcclellan Hw,2128.0,Wm F Mcclellan Hw,2128.0,140980.0,Distribution Center,"Distribution Center , Office",51.3,7238112.2,2615414.8,4622697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,387.52068951,138.904680028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,Storage
100178,1000036000.0,49 WORTHINGTON STREET BOSTON LLC,49 Worthington St,2120.0,49 Worthington St,2120.0,26125.0,Multifamily Housing,Multifamily Housing,86.7,2265411.7,1940565.4,324846.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,27.231865328999998,103.063428394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,Multifamily Housing
100179,1400116000.0,50 ceylon street llc,50-80 Ceylon St,2121.0,50 Ceylon St,2121.0,20238.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,17.0,343916.1,0.0,300116.1,0.0,0.0,0.0,0.0,0.0,0.0,43800.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,25.566890558999997,0.0,0.0,0.0,3.297702,0.0,0.0,0.0,0.0,0.0,0.0,29,Storage
100180,602670450.0,50 LIBERTY LLC,50 Liberty Dr,2210.0,50 Liberty Dr,2210.0,277621.0,Multifamily Housing,Multifamily Housing,122.4,33978762.7,23013334.8,10965427.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,919.2317957079999,1222.238211228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141,Multifamily Housing
100181,401567000.0,50 SYMPHONY  LLC,50 Symphony Rd,2115.0,50 44 Symphony Rd,2115.0,24500.0,Multifamily Housing,Multifamily Housing,39.2,961237.5,489504.6,471732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,39.545369007,25.997589306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,Multifamily Housing
100182,401092000.0,500 BOYLSTON & 222 BERKELEY,500 Boylston St,2116.0,500 Boylston St,2116.0,761594.0,Office,"Office,Other",50.5,38445810.6,0.0,38445801.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,3222.9115648939996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223,Office
100183,401096000.0,500 BOYLSTON & 222 BERKELEY,222 Berkeley St,2116.0,222 Berkeley St,2116.0,551775.0,Office,"Restaurant , Office , Bank Branch,Fast Food Restaurant , Retail Store",45.6,25145075.5,0.0,25145075.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,2107.911654016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108,Office
100186,303870000.0,53 STATE PROPERTY LP,43-65 State St,2109.0,43 65 State St,2109.0,1223347.0,Office,"Restaurant , Office , Bank Branch , Convenience Store without Gas Station,Fitness Center/Health Club/Gym",46.9,57343377.3,0.0,40123106.9,0.0,0.0,0.0,17220277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,3363.5200514269995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.42640608,4507,Office
100188,601509010.0,5514 D STREET 320 BOSTON LLC,320 D St,2127.0,320 D St,2127.0,259607.0,Multifamily Housing,Multifamily Housing,40.6,10546875.7,5959499.8,4587376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,384.55973008,316.50903437799997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,Multifamily Housing
100189,601520004.0,5515 D STREET 339 BOSTON LLC,339 D St,2127.0,339 D St,2127.0,41760.0,Multifamily Housing,Multifamily Housing,24.5,1021898.2,526800.0,495098.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,41.504090489,27.978347999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,Multifamily Housing
100190,2202338000.0,"5521 - 4, 8, 12 ELKO STREET",4-12 Elko St,2135.0,4 12 Elko St,2135.0,36294.0,Multifamily Housing,Multifamily Housing,62.4,2264668.0,2166224.1,98444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,8.252560520000001,115.04816195099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,Multifamily Housing
100192,701483000.0,5528-1410 COLUMBIA ROAD  BOSTON LLC,1410 Columbia Rd,2127.0,423 435 E Eighth St,2127.0,147560.0,Multifamily Housing,Multifamily Housing,59.9,8839595.8,5056233.6,3783362.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,317.159244843,268.536566496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,Multifamily Housing
100193,501221000.0,5538-12-14 COMMONWEALTH AVENUE BOSTON MA LLC,12-14 Commonwealth Ave,2116.0,12 14 Commonwealth Ave,2116.0,38080.0,Multifamily Housing,Multifamily Housing,6.0,228552.8,0.0,228552.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,19.159581223999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Multifamily Housing
100195,1401292000.0,56-58 bowdoin avenue llc,56-58 Bowdoin Ave,2121.0,56  58 Bowdoin Ave,2121.0,31570.0,Multifamily Housing,Multifamily Housing,42.2,1333821.8,955100.0,378721.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,32.263310142,50.725361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,Multifamily Housing
100200,301611000.0,60 CANAL OWNER LLC,60 Canal St,2114.0,155 Friend St,2114.0,49336.0,Office,"Office , Retail Store",36.1,1779255.8,1304454.8,474801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,39.80256783,69.279594428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,Office
100203,602678701.0,601 congress ma llc  lessee,601 Congress St,2210.0,601 Congress St,2210.0,446760.0,Financial Office,"Data Center,Financial Office",29.2,13063405.2,31000.0,13032403.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1110.230454165,1.6464100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112,Office
100204,503936000.0,601 NEWBURY ST LLC,595-603 Newbury St,2215.0,603 595 Newbury St,2215.0,24300.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Storage
100206,202158010.0,610 RUTHERFORD AVENUE LLC,610 Rutherford Ave,2129.0,610 Rutherford Ave,2129.0,21632.0,Multifamily Housing,Multifamily Housing,32.4,701867.2,117900.0,583967.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,48.95397037599999,6.2616689999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Multifamily Housing
100207,602076010.0,616 EAST FOURTH STREET,616 E Fourth St,2127.0,616 E Fourth St,2127.0,11526.0,Multifamily Housing,Multifamily Housing,77.0,887994.0,363300.0,524693.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,43.985089636999994,19.294863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,Multifamily Housing
