_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Cluster_simple,Cluster_complex,PCA_simple_1,PCA_simple_2,PCA_complex_1,PCA_complex_2,Cluster_2,Cluster_8
2556,103927,300050010.0,jdmd owner llc,33  61 temple st,boston,2114.0,33  61 temple st,boston,2114.0,134725.0,28940.0,Multifamily Housing,"Multifamily Housing (134725.0),Parking (28940.0)",34.3,82.0,4617249.0,1744699.9,92661.012,841896.0,172706.545,,,,,,,,,,,,,,,,,,,,,,8.35,in compliance,265367.557,2025.0,No,No,No,No,No,No,,,11.810990942801697,3.535145354171894,15.345309631159001,12.488871151509073,1,4,1.2311128187811644,-1.3577369010501061,1.2311128187811644,-1.3577369010501061,1,4
2557,103928,1001671000.0,jefferson schoolhouse,240 heath st,boston,2130.0,240 heath st,boston,2130.0,38215.0,0.0,Multifamily Housing,"Multifamily Housing (38215.0),Parking (10000.0)",41.6,65.0,1590657.3,,,466195.0,95635.242,,,,,,,,,,,,,,,,,,,,,,40.96,in compliance,95635.242,2025.0,No,No,No,No,No,No,,,10.550983387676984,3.728100167267218,14.279657884998151,11.468296671275764,0,6,-1.0528028084880283,-0.3990099578222315,-1.0528028084880283,-0.3990099578222315,0,6
2563,103935,1000315000.0,jhb massachusetts prop llc mass llc,364 riverway,boston,2115.0,364  352 riverway st,boston,2115.0,51324.0,,Multifamily Housing,Multifamily Housing (51324.0),105.0,59.0,5388660.9,162700.0,8640.997,171298.0,35140.072,,,,,,,,,,4641492.1,344445.129,,,,,,,,,,,60.09,pending revisions,388226.198,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.845913758014909,4.653960350157523,15.499807470460022,12.869343433272025,1,5,1.419347019939435,1.4106198145266606,1.419347019939435,1.4106198145266606,1,5
2569,103942,201912010.0,john hancock life insurance,30 caldwell st,boston,2129.0,48  52 brighton st,boston,2129.0,152798.0,0.0,Multifamily Housing,"Multifamily Housing (152798.0),Parking (73042.0)",45.0,80.0,6883178.4,3532441.0,187607.942,982045.0,201456.711,,,,,,,,,,,,,,,,,,,,,,25.73,in compliance,389064.653,2025.0,No,No,No,No,No,No,,,11.93687206662366,3.8066624897703196,15.74459107997531,12.871500811875213,1,1,1.9919766036479638,-0.8487321633738734,1.9919766036479638,-0.8487321633738734,1,1
2570,103943,203517600.0,john hancock life insurance,246-260 first ave,boston,2129.0,220 first av,boston,2129.0,310639.0,126656.0,Multifamily Housing,"Multifamily Housing (269823.0),Parking (126656.0),Other - Lodging/Residential (40816.0)",44.3,86.0,13767461.0,5106511.5,271206.826,2538379.0,520723.068,,,,,,,,,,,,,,,,,,,,,,23.33,in compliance,791929.894,2025.0,No,No,No,No,No,No,,,12.646386745239925,3.7909846770510898,16.437818467356454,13.582228149201875,1,2,3.4817721124194865,-1.1921531364204185,3.4817721124194865,-1.1921531364204185,1,2
2572,103945,306444000.0,,477-481 harrison ave,boston,2118.0,477 harrison av,boston,2118.0,33265.0,,Multifamily Housing,Multifamily Housing (33265.0),48.2,,1604276.4,770892.0,40942.074,244251.0,50105.65,,,,,,,,,,,,,,,,,,,,,,13.03,in compliance,91047.724,2030.0,No,No,No,No,No,No,,,10.412261072175989,3.8753590210565547,14.288183371765344,11.41913908758906,0,6,-1.116738063327991,-0.03538948023572124,-1.116738063327991,-0.03538948023572124,0,6
2575,103950,401519000.0,joy realty assoc inc,28 westland ave,boston,2115.0,28 westland av,boston,2115.0,23640.0,,Multifamily Housing,Multifamily Housing (23640.0),9.4,100.0,222056.4,,,65081.0,13350.716,,,,,,,,,,,,,,,,,,,,,,38.15,in compliance,13350.716,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,C10031,,10.070695471520034,2.2407096892759584,12.310686682642205,9.499325295349001,0,7,-4.829693356160554,-3.284138706236109,-4.829693356160554,-3.284138706236109,0,7
2577,103952,1102605020.0,,3531  3541 washington st,boston,2130.0,3531  3541 washington st,boston,2130.0,127745.0,38255.0,Multifamily Housing,"Restaurant (1938.0),Multifamily Housing (102307.0),Urgent Care/Clinic/Other Outpatient (7500.0),Bank Branch (3500.0),Parking (38255.0),Fitness Center/Health Club/Gym (12500.0)",45.6,86.0,5829121.8,2209000.1,117319.995,1060997.0,217652.925,,,,,,,,,,,,,,,,,,,,,,11.46,in compliance,334972.92,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.757791368356754,3.8199077165203406,15.578376912331766,12.721804971718917,1,1,1.6476381320509947,-0.7413928144231506,1.6476381320509947,-0.7413928144231506,1,1
2578,103955,802604000.0,jpndc  pitts  llc,22-24 greenville st,boston,2119.0,22  24 greenville st,boston,2119.0,33310.0,,Multifamily Housing,Multifamily Housing (33310.0),17.2,100.0,571738.3,15012.5,797.314,163167.0,33472.078,,,,,,,,,,,,,,,,,,,,,,33.72,in compliance,34269.392,2030.0,No,No,No,No,No,No,,,10.413612931187725,2.8449093838194073,13.25643664818636,10.442007873246435,0,3,-2.986493346847314,-2.1776240908240903,-2.986493346847314,-2.1776240908240903,0,3
2579,103957,903454000.0,jpndc  pitts  llc,286 roxbury st,boston,2119.0,gardner st,boston,2119.0,28216.0,,Multifamily Housing,Multifamily Housing (28216.0),51.4,84.0,1449775.9,1200044.8,63734.379,73192.0,15014.607,,,,,,,,,,,,,,,,,,,,,,37.3,in compliance,78748.986,2030.0,No,No,No,No,No,No,,,10.247644471915889,3.9396381724611196,14.186919550728271,11.274020680414505,0,6,-1.38061773346935,0.16767933630306556,-1.38061773346935,0.16767933630306556,0,6
2588,103968,1200921000.0,kasanof land llc,215-233 blue hill ave,boston,2119.0,233 blue hill av,boston,2119.0,72728.0,0.0,Multifamily Housing,"Multifamily Housing (72728.0),Parking (12150.0)",56.9,43.0,4137622.4,2335700.9,124049.075,528113.0,108337.101,,,,,,,,,,,,,,,,,,,,,,39.05,in compliance,232386.176,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.194481733801695,4.041295341132285,15.235631881311456,12.35615581854179,1,5,0.8433659651707283,-0.034626346369600144,0.8433659651707283,-0.034626346369600144,1,5
2592,103978,2101512000.0,,1340 commonwealth ave,boston,2134.0,1340 commonwealth av,boston,2134.0,30156.0,,Multifamily Housing,Multifamily Housing (30156.0),55.3,94.0,1666155.1,57000.0,3027.27,90175.0,18498.5,,,,,,,,,,1301478.0,96582.682,,,,,,,,,,,196.57,in compliance,118108.452,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.314139187331593,4.012772908528289,14.326029194614541,11.67935856609379,0,6,-0.9106975884338236,0.30850114506306703,-0.9106975884338236,0.30850114506306703,0,6
2593,103979,502434000.0,keating doris j,112 revere st,boston,2114.0,112 revere st,boston,2114.0,20862.0,,Multifamily Housing,"Multifamily Housing (17622.0),Fitness Center/Health Club/Gym (1080.0),Retail Store (2160.0)",96.4,,2011829.2,1755100.1,93213.366,75243.0,15435.349,,,,,,,,,,,,,,,,,,,,,,18.38,in compliance,108648.715,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,9.945684601235916,4.5685062016165,14.514554915942288,11.59587515864731,0,0,-0.8603443570855782,1.60913603651053,-0.8603443570855782,1.60913603651053,0,0
2594,103980,501260000.0,keezer robert a trsts,90 commonwealth ave,boston,2116.0,90 commonwealth av,boston,2116.0,40240.0,,Multifamily Housing,Multifamily Housing (40240.0),71.7,81.0,2887158.5,2356200.1,125137.787,155615.0,31922.861,,,,,,,,,,,,,,,,,,,,,,21.01,in compliance,157060.648,2030.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,,10.602616804773621,4.272490747605575,14.875783358419659,11.964387302732145,0,5,-0.007571671840167954,0.7047497801573708,-0.007571671840167954,0.7047497801573708,0,5
2597,103983,2101703000.0,,60 woodstock ave,boston,2134.0,60 woodstock av,boston,2134.0,21175.0,,Multifamily Housing,Multifamily Housing (21175.0),85.8,52.0,1816614.3,1672000.1,88799.925,42384.0,8694.654,,,,,,,,,,,,,,,,,,,,,,25.41,in compliance,97494.579,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,9.960576519520256,4.4520190064939165,14.412485051867776,11.4875520554402,0,0,-1.049715331912507,1.3596265281294073,-1.049715331912507,1.3596265281294073,0,0
2600,103986,2101821000.0,,145-149 kelton st,boston,2134.0,147 kelton st,boston,2134.0,71762.0,,Multifamily Housing,Multifamily Housing (71762.0),41.9,61.0,3003859.5,344100.0,18275.151,779530.9,159912.969,,,,,,,,,,,,,,,,,,,,,,31.98,in compliance,178188.12,2025.0,No,No,No,No,No,No,,,11.181110367024342,3.735285826928092,14.915408519800328,12.090595125129859,0,4,0.28678840700634295,-0.6621695263278009,0.28678840700634295,-0.6621695263278009,0,4
2601,103987,2101825000.0,,159 kelton st,boston,2134.0,159  161 kelton st,boston,2134.0,26580.0,,Multifamily Housing,Multifamily Housing (26580.0),81.0,57.0,2151786.6,1994223.8,105913.226,46179.0,9473.16,,,,,,,,,,,,,,,,,,,,,,42.68,in compliance,115386.386,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.187914332267237,4.394449154672439,14.581809031778008,11.656041653826497,0,0,-0.6747454984619488,1.1397422602313265,-0.6747454984619488,1.1397422602313265,0,0
2602,103988,503924000.0,,545 newbury st,boston,2215.0,545 newbury st,boston,2215.0,46858.0,,Multifamily Housing,Multifamily Housing (46858.0),53.9,87.0,2526330.8,1260596.9,66950.301,370965.4,76099.842,264829.3,,,,,,,,,,,,,,,,,,,,,28.45,in compliance,143050.143,2025.0,No,No,No,No,No,No,,,10.754877030826584,3.9871304779149512,14.742278531354739,11.870950498128229,0,6,-0.18410995756740425,0.04646945385795776,-0.18410995756740425,0.04646945385795776,0,6
2603,103989,503924000.0,,490-496 commonwealth ave,boston,2215.0,545 newbury st,boston,2215.0,165800.0,,Multifamily Housing,"Multifamily Housing (157653.0),Retail Store (3254.0),Other (4893.0)",53.2,,8823509.0,6076425.8,322718.974,805124.0,165163.137,,,,,,,,,,,,,,,,,,,,,,34.96,in compliance,487882.111,2025.0,No,No,No,No,No,No,,,12.018537521683331,3.9740583963475986,15.992930194668304,13.097829079831474,1,1,2.4583888056748924,-0.5377782359573118,2.4583888056748924,-0.5377782359573118,1,1
2607,103993,1604327000.0,keystone apartments company lp,151 hallet st,boston,2124.0,151 hallet st,boston,2124.0,279125.0,0.0,Multifamily Housing,"Multifamily Housing (279125.0),Parking (73435.0)",45.8,95.0,12771248.8,9674169.1,513795.121,907702.1,186206.009,,,,,,,,,,,,,,,,,,,,,,24.79,in compliance,700001.13,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,12.53941498914246,3.824284091120139,16.36270701492672,13.458837228309953,1,2,3.2789778632646995,-1.0792827441622188,3.2789778632646995,-1.0792827441622188,1,2
2612,103999,203512200.0,,33 third ave,boston,2129.0,sixth st,boston,2129.0,59994.0,,Multifamily Housing,Multifamily Housing (59994.0),53.5,30.0,3207266.1,1994300.0,105917.273,355500.0,72927.27,,,,,,,,,,,,,,,,,,,,,,14.34,in compliance,178844.543,2025.0,Yes,No,No,No,Yes,Yes,,,11.001999836203904,3.979681653901961,14.980929449975829,12.094272232619774,0,5,0.31431233770111383,-0.07884510331017643,0.31431233770111383,-0.07884510331017643,0,5
2614,104001,2102128000.0,kilsyth terrace condo tr,12 kilsyth ter,boston,2135.0,12  4 kilsyth te,boston,2135.0,34174.0,,Multifamily Housing,Multifamily Housing (34174.0),18.1,100.0,619297.5,194500.0,10329.895,124501.0,25540.135,,,,,,,,,,,,,,,,,,,,,,30.87,in compliance,35870.03,2025.0,No,No,No,No,No,No,,,10.43922040000822,2.89591193827178,13.336341050102245,10.487657406879478,0,3,-2.857813438101474,-2.084520646218998,-2.857813438101474,-2.084520646218998,0,3
2615,104004,2102071000.0,,71-75 kilsyth rd,boston,2135.0,71  75 kilsyth rd,boston,2135.0,28868.0,0.0,Multifamily Housing,"Multifamily Housing (28868.0),Parking (0.0)",84.5,35.0,2439280.0,2213838.9,117576.984,66073.0,13554.215,,,,,,,,,,,,,,,,,,,,,,18.53,in compliance,131131.199,2030.0,No,No,No,No,No,No,,,10.270488994192164,4.436751534363128,14.707213471756921,11.783953620081624,0,0,-0.4184171559314621,1.1917481290543985,-0.4184171559314621,1.1917481290543985,0,0
2638,104028,304896020.0,kp washington street llc,659-665 washington st,boston,2111.0,659  677 washington st,boston,2111.0,315480.0,53185.0,Multifamily Housing,"Multifamily Housing (312580.0),Parking (53185.0),Swimming Pool (0.0),Other (2900.0)",39.0,97.0,12315466.0,5441332.0,288989.143,2014693.0,413294.122,,,,,,,,,,,,,,,,,,,,,,11.99,pending revisions,702283.265,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,12.661850567511927,3.6635616461296463,16.32636642885334,13.46209211301513,1,2,3.2730155702188277,-1.4646920522427846,3.2730155702188277,-1.4646920522427846,1,2
2644,104034,504244000.0,,25-29a queensberry st,boston,2215.0,29 a25 queensberry st,boston,2215.0,38220.0,,Multifamily Housing,Multifamily Housing (38220.0),68.6,,2622733.9,2291500.3,121701.581,97079.0,19914.786,,,,,,,,,,,,,,,,,,,,,,2064.76,in compliance,141616.367,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.551114217794265,4.22829253473184,14.779727804979904,11.860877039720384,0,0,-0.20477014002110536,0.6348333452375372,-0.20477014002110536,0.6348333452375372,0,0
2645,104035,504231000.0,,100 jersey st,boston,2215.0,100 jersey st,boston,2215.0,43124.0,,Multifamily Housing,Multifamily Housing (43124.0),34.1,82.0,1470121.6,,,430868.0,88388.262,,,,,,,,,,,,,,,,,,,,,,22.72,in compliance,88388.262,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.67183496565901,3.529297384289471,14.200855676422155,11.389494457003888,0,6,-1.1655750042370667,-0.8660735547483785,-1.1655750042370667,-0.8660735547483785,0,6
2647,104038,1200420000.0,laconcha limited partnership,3 alaska st,boston,2119.0,3  15 alaska st,boston,2119.0,42548.0,,Multifamily Housing,Multifamily Housing (42548.0),53.9,80.0,2293667.0,1852782.0,98401.252,129216.0,26507.37,,,,,,,,,,,,,,,,,,,,,,41.18,in compliance,124908.622,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.658388129371556,3.9871304779149512,14.645662404844211,11.735337724956104,0,6,-0.4176462329199408,0.08624098683127719,-0.4176462329199408,0.08624098683127719,0,6
2648,104039,306395010.0,,1180-1200 washington st,boston,2118.0,1180  1200 washington st,boston,2118.0,125022.0,,Multifamily Housing,Multifamily Housing (125022.0),48.6,,6080163.5,3026100.0,160716.171,895094.8,183619.747,,,,,,,,,,,,,,,,,,,,,,21.92,in compliance,344335.918,2025.0,Yes,No,No,No,Yes,Yes,,,11.736245000798256,3.883623530906448,15.62054214502815,12.749372965697846,1,1,1.7092454995374338,-0.6002775757298603,1.7092454995374338,-0.6002775757298603,1,1
2651,104042,503585000.0,lafayette condominium tr,333 commonwealth ave,boston,2115.0,333 commonwealth av,boston,2115.0,42864.0,8050.0,Multifamily Housing,"Multifamily Housing (42864.0),Parking (8050.0)",23.2,99.0,995065.4,,,291637.0,59826.414,,,,,,,,,,,,,,,,,,,,,,13.11,in compliance,59826.414,2030.0,No,No,No,No,No,No,,,10.66578759178439,3.1441522786722644,13.810563742623913,10.999202548101103,0,3,-1.890467813707455,-1.6649697384675828,-1.890467813707455,-1.6649697384675828,0,3
2652,104043,304242000.0,,120-128a essex st,boston,2111.0,88  100 kingston st,boston,2111.0,75600.0,,Multifamily Housing,Multifamily Housing (75600.0),35.1,94.0,2651757.5,1493775.9,79334.438,339385.0,69621.439,,,,,,,,,,,,,,,,,,,,,,14.05,in compliance,148955.877,2025.0,No,No,No,No,No,No,,,11.233211562167625,3.55820113047182,14.790733185684637,11.911405413556407,0,4,0.030182216820647558,-1.0572957743401674,0.030182216820647558,-1.0572957743401674,0,4
2660,104052,103647000.0,,344-352 meridian st,boston,2128.0,344  352 meridian st,boston,2128.0,50000.0,,Multifamily Housing,Multifamily Housing (50000.0),66.9,70.0,3344770.1,2485683.1,132014.629,251784.0,51650.97,,,,,,,,,,,,,,,,,,,,,,45.26,in compliance,183665.599,2025.0,No,Yes,No,No,No,No,,,10.819778284410283,4.203198967134183,15.022908519735553,12.120871986382895,0,5,0.33106432891209775,0.46557880184845424,0.33106432891209775,0.46557880184845424,0,5
2662,104054,103613000.0,,401 border st,boston,2128.0,401 border st,boston,2128.0,51488.0,,Multifamily Housing,Multifamily Housing (51488.0),55.1,65.0,2835791.1,1900106.5,100914.656,274233.5,56256.26,,,,,,,,,,,,,,,,,,,,,,23.74,in compliance,157170.916,2025.0,No,No,No,No,No,No,,,10.84910404979211,4.009149716158869,14.857831503836492,11.965089129137631,0,5,0.040195773216606105,0.04934061390834443,0.040195773216606105,0.04934061390834443,0,5
2664,104058,900660000.0,,508 shawmut ave,boston,2118.0,83 w springfield st,boston,2118.0,107340.0,10000.0,Multifamily Housing,"Multifamily Housing (107340.0),Parking (10000.0)",60.1,50.0,6447157.6,4600269.3,244320.303,541292.0,111040.641,,,,,,,,,,,,,,,,,,,,,,36.14,in compliance,355360.944,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.58375664573082,4.096009841541162,15.679149909472489,12.78088929558578,1,1,1.7571320074417744,-0.09317867854934535,1.7571320074417744,-0.09317867854934535,1,1
2665,104059,2100170000.0,,829 beacon st,boston,2215.0,829  833 beacon st,boston,2215.0,50634.0,,Multifamily Housing,Multifamily Housing (50634.0),58.9,96.0,2980532.8,2306400.1,122492.909,197577.0,40530.946,,,,,,,,,,,,,,,,,,,,,,28.59,in compliance,163023.855,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.832378566386021,4.075841090657541,14.90761263444652,12.001651818774079,0,5,0.11829608923066334,0.19459587158376893,0.11829608923066334,0.19459587158376893,0,5
2688,104086,504273000.0,levenson norman a mtgee,117 park dr,boston,2215.0,117 park dr,boston,2215.0,33360.0,,Multifamily Housing,Multifamily Housing (33360.0),49.7,95.0,1656537.6,,,125215.0,25686.605,,,,,,,,,,1229304.0,91226.65,,,,,,,,,,,35.6,in compliance,116913.255,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.415112856472684,3.906004933102583,14.320240198925092,11.669187528542976,0,6,-0.8971737749312695,0.0415831864302205,-0.8971737749312695,0.0415831864302205,0,6
2689,104087,504270000.0,levenson norman a trst,16 queensberry st,boston,2215.0,16 queensberry st,boston,2215.0,20890.0,,Multifamily Housing,Multifamily Housing (20890.0),86.2,51.0,1800718.0,,,76332.0,15658.746,,,,,,,,,,1540273.2,114303.674,,,,,,,,,,,38.64,in compliance,129962.42,2030.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,C10086,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire building. See this building's corresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings.,9.947025854550612,4.456670177669648,14.403696032220259,11.775000610723854,0,0,-0.8538688824318402,1.3951949546571394,-0.8538688824318402,1.3951949546571394,0,0
2691,104089,2100004000.0,levenson norman a trst,195 park dr,boston,2215.0,195 park dr,boston,2215.0,20720.0,,Multifamily Housing,Multifamily Housing (20720.0),49.8,88.0,1030989.1,,,83671.0,17164.269,,,,,,,,,,745503.6,55323.822,,,,,,,,,,,61.63,in compliance,72488.091,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,9.938854696373419,3.9080149840306073,13.846029190683268,11.19117756528131,0,6,-1.9077094263666896,0.25485942911719334,-1.9077094263666896,0.25485942911719334,0,6
2692,104090,105398005.0,lewis mall apartments inc,225 sumner st,boston,2128.0,s bremen st,boston,2128.0,30096.0,0.0,Multifamily Housing,"Multifamily Housing (30096.0),Parking (1296.0)",67.9,39.0,2042101.1,1107180.7,58802.367,274009.5,56210.309,,,,,,,,,,,,,,,,,,,,,,47.71,in compliance,115012.676,2025.0,No,Yes,No,No,No,No,,,10.31214755154081,4.21803603456465,14.52948978676519,11.652797627357895,0,0,-0.7020735897433004,0.7212036867596103,-0.7020735897433004,0.7212036867596103,0,0
2700,104098,504213000.0,lincoln halls at park dr,11 park dr,boston,2215.0,11  15 park dr,boston,2215.0,52865.0,,Multifamily Housing,Multifamily Housing (52865.0),72.8,87.0,3851060.2,3277799.9,174083.953,168013.0,34466.187,,,,,,,,,,,,,,,,,,,,,,29.13,in compliance,208550.14,2025.0,No,No,No,No,No,No,,,10.875496773166628,4.28771595520264,15.16385904497816,12.247934770926712,0,5,0.5968668583938814,0.6161866621970354,0.5968668583938814,0.6161866621970354,0,5
2701,104101,304304100.0,,66-86 lincoln st,boston,2111.0,66  86 lincoln st,boston,2111.0,121133.0,367.0,Multifamily Housing,"Multifamily Housing (107440.0),Parking (367.0),Retail Store (13693.0)",76.7,7.0,9290327.2,3195382.9,169706.786,1786326.0,366446.916,,,,,,,,,,,,,,,,,,,,,,24.71,in compliance,536153.702,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.70464439448365,4.33990170837321,16.04448433083717,13.192176156408562,1,1,2.4999100768586167,0.36452543675887766,2.4999100768586167,0.36452543675887766,1,1
2704,104104,502282002.0,lincolnshire condominium tr,20-26 charles st,boston,2114.0,20  26 charles st,boston,2114.0,62800.0,,Multifamily Housing,Multifamily Housing (62800.0),66.4,86.0,4172942.9,3843599.7,204133.58,96525.0,19801.139,,,,,,,,,,,,,,,,,,,,,,19.77,in compliance,223934.719,2025.0,No,No,No,No,No,No,,,11.04771035245629,4.1956970564823886,15.24413207627854,12.319109855326603,1,5,0.7856878245376242,0.3483494625406463,0.7856878245376242,0.3483494625406463,1,5
2707,104109,1301235000.0,lionhead apartments llc mass llc,713 dudley st,boston,2125.0,713 dudley st,boston,2125.0,37254.0,,Multifamily Housing,Multifamily Housing (37254.0),47.8,94.0,1782149.8,1213830.0,64466.511,166565.0,34169.144,,,,,,,,,,,,,,,,,,,,,,19.05,in compliance,98635.655,2030.0,No,No,No,No,No,No,,,10.525514600592947,3.86702563949741,14.393330946330538,11.499188087800722,0,6,-0.9095867098520614,-0.10416965789228641,-0.9095867098520614,-0.10416965789228641,0,6
2708,104110,1301236000.0,lionhead apartments llc mass llc,715-723 dudley st,boston,2125.0,715  723 dudley st,boston,2125.0,47624.0,,Multifamily Housing,Multifamily Housing (47624.0),42.6,97.0,2029739.8,1340410.0,71189.175,202031.0,41444.639,,,,,,,,,,,,,,,,,,,,,,48.81,pending revisions,112633.814,2025.0,No,No,No,No,No,No,,,10.771092114833227,3.751854253275325,14.523418165462651,11.63189725155994,0,6,-0.5998649092260095,-0.45171927366831477,-0.5998649092260095,-0.45171927366831477,0,6
2709,104111,2100792000.0,,56 brighton ave,boston,2134.0,56 brighton av,boston,2134.0,21235.0,,Multifamily Housing,Multifamily Housing (21235.0),16.2,100.0,343264.0,45700.0,2427.127,87211.0,17890.465,,,,,,,,,,,,,,,,,,,,,,11133.89,pending revisions,20317.592,2025.0,No,No,No,No,No,No,,,9.963406042747371,2.785011242238338,12.746255109397156,9.919242390733263,0,7,-4.0629286598637275,-2.1052702803079373,-4.0629286598637275,-2.1052702803079373,0,7
2713,104115,304466000.0,,40-44 harrison ave,boston,2111.0,40  44 harrison av,boston,2111.0,33457.0,,Multifamily Housing,"Personal Services (Health/Beauty, Dry Cleaning, etc) (2850.0),Restaurant (5311.0),Multifamily Housing (25296.0)",67.4,10.0,2253810.7,401449.6,21320.988,542896.0,111369.685,,,,,,,,,,,,,,,,,,,,,,59.2,in compliance,132690.673,2030.0,No,No,No,No,No,No,,,10.4180163112265,4.210645017918261,14.628132986026609,11.795775931489885,0,0,-0.45835913913937754,0.6622892214682744,-0.45835913913937754,0.6622892214682744,0,0
2719,104121,2101072000.0,long-glen rental llc mass llc,10 long ave,boston,2134.0,10 long av,boston,2134.0,50250.0,,Multifamily Housing,Multifamily Housing (50250.0),54.7,99.0,2748706.8,2540274.5,134913.979,61088.0,12531.592,,,,,,,,,,,,,,,,,,,,,,32.64,in compliance,147445.571,2030.0,No,No,No,No,No,No,,,10.824765825921322,4.001863709427935,14.826641104492955,11.901214376491513,0,5,-0.048177308083983045,0.042741138898507954,-0.048177308083983045,0.042741138898507954,0,5
2721,104125,2101770000.0,longfellow manor condo tr,1476-1480 commonwealth ave,boston,2135.0,1488  1476 commonwealth av,boston,2135.0,55000.0,,Multifamily Housing,Multifamily Housing (55000.0),15.5,100.0,855085.9,233300.0,12390.563,182235.0,37383.688,,,,,,,,,,,,,,,,,,,,,,35.3,in compliance,49774.251,2025.0,No,No,No,No,No,No,,,10.915088464214607,2.740840023925201,13.6589572107086,10.815253081104462,0,3,-2.1280462158254063,-2.6158675938721405,-2.1280462158254063,-2.6158675938721405,0,3
2722,104127,2004863000.0,longfellow non profit,885 south st,boston,2131.0,885 south st,boston,2131.0,44990.0,,Multifamily Housing,Multifamily Housing (44990.0),67.5,27.0,3038070.6,2121556.3,112675.855,268615.0,55103.681,,,,,,,,,,,,,,,,,,,,,,34.28,in compliance,167779.536,2025.0,No,No,No,No,No,No,,,10.714195521835219,4.212127597878484,14.926733200840843,12.030406110870176,0,5,0.12820575668512085,0.5310298135165,0.12820575668512085,0.5310298135165,0,5
2723,104128,1000017000.0,,1575 tremont st,boston,2120.0,1575 tremont st,boston,2120.0,166440.0,,Multifamily Housing,Multifamily Housing (166440.0),64.0,71.0,10648223.4,7807392.0,414650.589,832600.1,170799.585,,,,,,,,,,,,,,,,,,,,,,43.13,in compliance,585450.174,2025.0,No,No,No,No,No,No,,,12.022390163096878,4.1588830833596715,16.180903619302814,13.280136358484103,1,1,2.803748451426608,-0.1552412148242143,2.803748451426608,-0.1552412148242143,1,1
